CoC_Code,CoC_Name,Homeless_Count,Sheltered_Count,Unsheltered_Count,Year,State,Area_Name,Total_Pop,Poverty_Count,Unemployed_Count,Vacant_Units,Total_Housing_Units,Rent_Burden_30_35,Rent_Burden_35_40,Rent_Burden_40_50,Rent_Burden_50_Plus,Total_Pop_MOE,Poverty_Count_MOE,Unemployed_Count_MOE,Vacant_Units_MOE,Total_Housing_Units_MOE,Rent_Burden_30_35_MOE,Rent_Burden_35_40_MOE,Rent_Burden_40_50_MOE,Rent_Burden_50_Plus_MOE,Poverty_Rate,Unemployment_Rate,Vacancy_Rate,Rent_Burden_Rate
VA-602,Loudoun County CoC,134.0,110.0,24.0,2018,VA,Loudoun County,385143,14223.0,7516.0,4419,129728,2469.0,2053.0,2832.0,5197.0,0.0,1424.0,516.0,491.0,143.0,359.0,380.0,391.0,594.0,0.03692914060491817,0.019514829556813964,0.03406357918105575,0.032587895924370947
VA-603,Alexandria CoC,226.0,211.0,15.0,2018,VA,Alexandria,156505,16432.0,3244.0,6126,76105,3949.0,2413.0,3278.0,7254.0,0.0,1408.0,425.0,567.0,129.0,455.0,338.0,496.0,609.0,0.1049934506884764,0.020727772275646147,0.08049405426713094,0.10794543305325709
VA-604,Prince William County CoC,374.0,261.0,113.0,2018,VA,Prince William County,514629,35654.0,13491.0,8019,165947,4640.0,3169.0,3924.0,10360.0,0.0,2658.3671680187445,932.3663443089309,748.7249161073778,231.281214109577,584.4227921633448,474.23517372712877,553.6731888036479,731.8387800601988,0.06928097716996127,0.026215001486507756,0.04832265723393614,0.04292995536590437
VT-500,Vermont Balance of State CoC,932.0,867.0,65.0,2018,VT,Vermont Balance of State,462925,49118.0,10362.0,69766,263955,4469.0,3085.0,3926.0,10959.0,0.0,1810.1905976995904,589.9872879986483,1043.0484169011522,381.3712102401019,427.11942123954043,334.3560975965595,394.99873417518694,677.6481387859042,0.10610358049360047,0.022383755467948373,0.26431020439089997,0.04847221472160717
VT-501,Burlington/Chittenden County CoC,359.0,342.0,17.0,2018,VT,Burlington/Chittenden County,162052,17916.0,3516.0,3658,69058,2357.0,1635.0,2100.0,6423.0,0.0,1280.0,448.0,441.0,246.0,363.0,266.0,357.0,512.0,0.11055710512674943,0.02169673931824353,0.05296996727388572,0.07722829708982303
WA-500,Seattle/King County CoC,12112.0,5792.0,6320.0,2018,WA,Seattle/King County,3023097,297909.0,79976.0,77638,1260964,45834.0,32178.0,40629.0,102942.0,0.0,5943.985615729567,2296.2094852168866,2895.2333239309055,792.8177596396287,1600.0199998750015,1317.1461574176194,1526.6830057349823,2238.732007186211,0.09854430737750063,0.026454989700958984,0.061570354110030104,0.07329668879298283
WA-501,Washington Balance of State CoC,5666.0,3177.0,2489.0,2018,WA,Washington Balance of State,2166923,287272.0,61838.0,137485,971137,23823.0,17676.0,23184.0,61572.0,0.0,5673.914521738938,1953.1082919285352,2522.4731911360327,764.6012032425792,1093.6265358887374,1025.3877315435366,1100.1422635277677,1744.2591550569543,0.13257139270753968,0.028537239209699652,0.14157116864046987,0.05826464530580921
WA-502,Spokane City & County CoC,1245.0,935.0,310.0,2018,WA,Spokane City & County,497875,69738.0,13548.0,15203,213692,7277.0,4957.0,5953.0,17939.0,0.0,3051.0,744.0,1174.0,302.0,664.0,509.0,575.0,904.0,0.14007130303791113,0.02721164951041928,0.07114445089193792,0.07256038162189304
WA-504,Everett/Snohomish County CoC,858.0,480.0,378.0,2018,WA,Everett/Snohomish County,786620,62597.0,19216.0,16683,306420,9912.0,6186.0,8738.0,20347.0,0.0,2870.0,939.0,1218.0,286.0,723.0,573.0,671.0,851.0,0.07957717830718772,0.024428567796394702,0.0544448795770511,0.057439424372632275
WA-508,Vancouver/Clark County CoC,795.0,421.0,374.0,2018,WA,Vancouver/Clark County,570496,59505.0,16340.0,11023,223942,7255.0,4997.0,6609.0,15096.0,0.0,2524.729886542321,1051.2416468158024,870.6606686878649,223.27113561766106,629.6292559911745,599.1101735073441,573.5503465259175,876.1877652649573,0.10430397408570788,0.028641743325106574,0.04922256655741219,0.059521889724029615
WI-500,Wisconsin Balance of State CoC,3147.0,3020.0,127.0,2018,WI,Wisconsin Balance of State,4098944,398266.0,80025.0,285563,1950748,37419.0,26101.0,34044.0,83416.0,0.0,5417.972499007355,1703.1136192280303,2371.2425013060138,1449.2887910972058,1262.8978581025467,1075.846643346532,1218.6032988630877,1811.9307381906185,0.09716307419667114,0.019523321128563843,0.14638641177640577,0.04415283546201168
WI-501,Milwaukee City & County CoC,871.0,710.0,161.0,2018,WI,Milwaukee City & County,954209,185627.0,30245.0,36305,418375,15945.0,11529.0,15962.0,49988.0,0.0,4139.0,1204.0,1327.0,332.0,961.0,669.0,938.0,1215.0,0.1945349498904328,0.03169641032520129,0.08677621750821632,0.09790727188697654
WI-502,Racine City & County CoC,275.0,265.0,10.0,2018,WI,Racine City & County,195398,22913.0,4730.0,6227,82611,2070.0,1595.0,2195.0,5564.0,0.0,1413.0,478.0,544.0,266.0,434.0,272.0,315.0,586.0,0.11726322684981423,0.024207003142304426,0.07537737105228118,0.058465286236297195
WI-503,Madison/Dane County CoC,614.0,530.0,84.0,2018,WI,Madison/Dane County,529843,61414.0,9792.0,10008,229498,8095.0,5517.0,6975.0,21417.0,0.0,2168.0,676.0,945.0,271.0,613.0,501.0,573.0,1134.0,0.11590980724478761,0.018480946242566194,0.04360822316534349,0.07927631392695572
WV-500,"Wheeling, Weirton Area CoC",108.0,98.0,10.0,2018,WV,"Wheeling, Weirton Area",142258,20413.0,3481.0,12001,70129,1080.0,627.0,1375.0,2724.0,0.0,1341.884495774506,373.5264381539813,633.0007898889227,185.9058901702687,209.5256547537795,161.32265804901678,271.4884896270927,331.68961394653286,0.14349280884027613,0.024469625609807533,0.1711274936189023,0.04081317043681199
WV-501,"Huntington/Cabell, Wayne Counties CoC",190.0,169.0,21.0,2018,WV,"Huntington/Cabell, Wayne Counties",136026,29594.0,3369.0,10231,65658,1509.0,767.0,1408.0,4963.0,0.0,1540.519392932137,421.50682082262915,728.3302822209166,167.6007159889241,250.28383887099062,172.32527382830412,241.23225323326895,450.21772510642006,0.21756134856571538,0.024767323893961447,0.1558225958755978,0.06356872950759414
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",317.0,260.0,57.0,2018,WV,"Charleston/Kanawha, Putnam, Boone, Clay Counties",273964,44209.0,7046.0,18817,132328,2385.0,1563.0,1651.0,6430.0,0.0,2296.7964646437435,652.479884747415,995.5546192951947,206.1431541429402,353.03965782897535,276.1249717066531,339.7381344506383,592.8321853610852,0.1613679169525923,0.025718707567417617,0.14219968562964755,0.04390722868698077
WV-508,West Virginia Balance of State CoC,628.0,533.0,95.0,2018,WV,West Virginia Balance of State,1276806,221248.0,39854.0,114990,622600,9605.0,6988.0,8671.0,25391.0,0.0,4753.87284222033,1482.2054513460675,2010.8915932988532,594.1363479875642,684.2835669515964,605.4262960922658,667.6009286991743,1090.210071499984,0.17328239372308715,0.031213825749565712,0.18469322197237392,0.039673215821354225
WY-500,Wyoming Statewide CoC,639.0,440.0,199.0,2018,WY,Wyoming Statewide,581836,63311.0,13685.0,44355,274985,5628.0,3468.0,4878.0,11921.0,0.0,2656.3058935295835,864.8543229931848,1434.8752559020593,374.76125733592045,574.2673593370948,387.74218238411976,521.9760530905609,809.285487328174,0.1088124488687534,0.023520373438563443,0.16129970725675946,0.04450566826390942
AK-500,Anchorage CoC,1128.0,973.0,155.0,2017,AK,Anchorage,298225,23510.0,9394.0,9736,115748,4380.0,2739.0,3339.0,8413.0,0.0,1965.0,751.0,829.0,203.0,496.0,338.0,421.0,702.0,0.07883309581691676,0.03149970659736776,0.0841137643846978,0.06327772654874675
AK-501,Alaska Balance of State CoC,717.0,578.0,139.0,2017,AK,Alaska Balance of State,440340,49870.0,20154.0,51665,198189,3754.0,3221.0,3753.0,8572.0,455.67642028088306,2039.3756397485972,814.2346099251738,946.6414315885397,537.1415083569692,416.8824774441833,394.7518207684418,352.13917703090067,530.1612962108795,0.11325339510378345,0.04576917836217468,0.2606855072683146,0.04382976790661761
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",1092.0,875.0,217.0,2017,AL,"Birmingham/Jefferson, St. Clair, Shelby Counties",955118,142151.0,32048.0,56933,427677,9097.0,6821.0,10567.0,27419.0,0.0,4244.4398923768495,1248.748573572759,1897.6801627250047,437.1487161138644,812.6832101132643,629.9666657847858,797.7449467091596,1207.0584078659988,0.14883082509176876,0.03355396924777881,0.1331214912188404,0.05643700568934938
AL-501,Mobile City & County/Baldwin County CoC,606.0,341.0,265.0,2017,AL,Mobile City & County/Baldwin County,617688,101984.0,19192.0,62601,292528,6064.0,4471.0,5689.0,17363.0,0.0,4459.806273819526,1227.1593213597002,1668.5185045422782,444.51884099551955,623.327361825229,488.234574769137,582.8250166216271,1044.253321756747,0.16510600821126523,0.031070702361062543,0.21400002734780943,0.05437534807216588
AL-502,Florence/Northwest Alabama CoC,155.0,133.0,22.0,2017,AL,Florence/Northwest Alabama,265846,45992.0,8153.0,21656,128754,1933.0,1653.0,2127.0,4933.0,0.0,2224.991685377723,646.9544033392152,959.2497068021444,208.95693336187722,312.3875797787102,280.7240638064361,342.4835762485553,496.6789707648191,0.1730024149319531,0.03066813117368702,0.16819671621852525,0.04004574076721109
AL-503,Huntsville/North Alabama CoC,436.0,337.0,99.0,2017,AL,Huntsville/North Alabama,564065,79511.0,18275.0,24094,244637,5255.0,3984.0,5106.0,13390.0,0.0,3384.438210397702,1040.3883890163327,1428.6339629170238,354.5447785541341,538.0464663948644,496.28318528839964,536.0652945304331,911.0482972927396,0.14096070488330245,0.032398748371198355,0.09848878133724662,0.0491698651751128
AL-504,Montgomery City & County CoC,377.0,314.0,63.0,2017,AL,Montgomery City & County,383985,69592.0,13318.0,22667,170591,3865.0,2911.0,3784.0,13957.0,0.0,2894.7146664222364,1052.9449178375858,1101.023614642302,368.70720090608484,508.50270402427554,456.26089028098824,458.97276607659416,885.7956875036139,0.18123624620753415,0.03468364649660794,0.1328733637765181,0.06384884826230192
AL-506,Tuscaloosa City & County CoC,200.0,137.0,63.0,2017,AL,Tuscaloosa City & County,204424,33597.0,6570.0,17912,89419,1895.0,1347.0,2097.0,6945.0,0.0,1751.0,719.0,842.0,192.0,290.0,306.0,316.0,469.0,0.16434958713262632,0.03213908347356475,0.2003153692168331,0.06009079168786444
AL-507,Alabama Balance of State CoC,764.0,416.0,348.0,2017,AL,Alabama Balance of State,1775310,360744.0,64813.0,158417,833884,14556.0,10828.0,15147.0,40076.0,0.0,6074.399888054786,1845.3392642004885,2450.063264489307,624.6174829445619,865.4519050761862,740.7853940244772,921.8063788019695,1345.93350504399,0.20320056778816095,0.03650799015383229,0.18997486460946605,0.04540446457238454
AR-500,Little Rock/Central Arkansas CoC,1006.0,456.0,550.0,2017,AR,Little Rock/Central Arkansas,588977,86339.0,15815.0,34419,263369,7021.0,4553.0,6801.0,17233.0,0.0,3841.6125520411347,1186.6899342288195,1491.6189191613253,250.36373539312757,664.5562429170311,486.43190684822474,709.9112620602663,1004.1981876103939,0.14659146282452457,0.026851642763639327,0.1306873625977241,0.06045736930304579
AR-501,Fayetteville/Northwest Arkansas CoC,330.0,235.0,95.0,2017,AR,Fayetteville/Northwest Arkansas,581314,82275.0,11986.0,23233,239491,5975.0,4230.0,5801.0,13250.0,0.0,3479.023426193046,828.8250720145959,1220.6064066684232,337.35737727223335,626.5931694488858,513.8842282070933,550.6450762514817,800.116241554938,0.1415328032698335,0.02061880498319325,0.09700990851430742,0.05032736180446368
AR-503,Arkansas  Balance of State  CoC,875.0,414.0,461.0,2017,AR,Arkansas  Balance of State,885156,171669.0,28479.0,63647,401672,9543.0,6844.0,8845.0,25328.0,0.0,4332.670539055561,1320.3397290091668,1700.0626459045561,454.33247737752583,736.2669352890974,609.444008913042,672.2068134138481,1208.25990581497,0.19394208478505484,0.032173989669617556,0.1584551574418929,0.0571198749147043
AR-505,Southeast Arkansas CoC,88.0,88.0,0.0,2017,AR,Southeast Arkansas,304676,65680.0,11659.0,28550,147776,2253.0,2091.0,2615.0,7882.0,0.0,2371.99747048769,768.214162847835,1091.111360036179,525.089516177956,324.28382630035685,322.5151159248199,379.38766453325815,585.3742392692046,0.21557326471399127,0.03826688022686395,0.19319781290601992,0.04871076159592485
AZ-500,Arizona Balance of State CoC,1768.0,1046.0,722.0,2017,AZ,Arizona Balance of State,1241651,245251.0,49360.0,158797,619532,9826.0,8272.0,12426.0,30386.0,0.0,5484.106490578023,1611.5734547329823,2211.1987698983553,1099.5553646815608,755.4012178968208,692.2961793914509,851.1621467147138,1337.1263964188277,0.19752007609223526,0.0397535217222875,0.25631767204922423,0.04905565251427334
AZ-501,Tucson/Pima County CoC,1574.0,1189.0,385.0,2017,AZ,Tucson/Pima County,1007257,179569.0,40004.0,55418,453948,12369.0,9504.0,13416.0,39197.0,0.0,4976.0,1603.0,1960.0,549.0,999.0,693.0,878.0,1464.0,0.1782752564638419,0.03971578256591912,0.12208006203353688,0.07394934957016928
AZ-502,"Phoenix, Mesa/Maricopa County CoC",5605.0,3546.0,2059.0,2017,AZ,"Phoenix, Mesa/Maricopa County",4561038,703226.0,136547.0,245368,1868414,50482.0,39305.0,53755.0,134702.0,0.0,10480.578037493924,2668.683570601805,4709.349211940011,866.083136886985,1474.8864363061991,1427.3657555090776,1677.275171222659,2478.393834724417,0.15418113157575095,0.029937702777306393,0.13132421401252614,0.061004534494121736
CA-500,San Jose/Santa Clara City & County CoC,7394.0,1946.0,5448.0,2017,CA,San Jose/Santa Clara City & County,1911226,162525.0,58215.0,27958,658409,23728.0,16969.0,22906.0,60818.0,0.0,4971.0,1823.0,1532.0,466.0,1044.0,874.0,988.0,1280.0,0.08503703905241976,0.030459506097133462,0.04246296754752745,0.065100098052245
CA-501,San Francisco CoC,6858.0,2505.0,4353.0,2017,CA,San Francisco,864263,99096.0,29102.0,31604,390376,17191.0,11223.0,16182.0,42638.0,0.0,2750.0,1218.0,1689.0,466.0,1074.0,741.0,1046.0,1341.0,0.11465954229210322,0.03367262048705082,0.08095784576920713,0.10093455348661229
CA-502,"Oakland, Berkeley/Alameda County CoC",5629.0,1766.0,3863.0,2017,CA,"Oakland, Berkeley/Alameda County",1629615,181194.0,53175.0,27828,596898,25286.0,17307.0,23774.0,64388.0,0.0,4374.0,1567.0,1434.0,465.0,1037.0,874.0,1205.0,1406.0,0.11118822543975111,0.0326304065684226,0.04662103072886825,0.08023674303439769
CA-503,Sacramento City & County CoC,3665.0,1613.0,2052.0,2017,CA,Sacramento City & County,1495400,246203.0,64575.0,32299,564349,20534.0,15619.0,23423.0,63993.0,0.0,5697.0,1901.0,1458.0,574.0,1072.0,972.0,1022.0,1622.0,0.1646402300387856,0.0431824261067273,0.057232315464366905,0.08263274040390531
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",2835.0,988.0,1847.0,2017,CA,"Santa Rosa, Petaluma/Sonoma County",500943,52707.0,15700.0,17850,207908,7439.0,5453.0,6914.0,20245.0,0.0,2606.0,993.0,975.0,422.0,560.0,468.0,664.0,1014.0,0.10521556344733832,0.031340891079424206,0.08585528214402524,0.07995121201414133
CA-505,Richmond/Contra Costa County CoC,1607.0,696.0,911.0,2017,CA,Richmond/Contra Costa County,1123678,108630.0,39750.0,19520,409117,11661.0,9479.0,13111.0,33841.0,0.0,4295.0,1643.0,1304.0,267.0,747.0,684.0,827.0,1453.0,0.0966736022241247,0.035374902774638284,0.04771251255753244,0.060597430936620636
CA-506,"Salinas/Monterey, San Benito Counties CoC",3364.0,850.0,2514.0,2017,CA,"Salinas/Monterey, San Benito Counties",491839,66603.0,14403.0,15497,158876,7127.0,5221.0,7726.0,16319.0,0.0,3193.998434564425,871.702931049334,717.908768577178,308.6907837950463,552.6671692800288,474.16874633404507,641.7328104437236,804.810536710349,0.13541626426533887,0.029283973007427227,0.0975414788891966,0.07399372558906471
CA-507,Marin County CoC,1117.0,409.0,708.0,2017,CA,Marin County,260814,20515.0,6211.0,7760,112606,3266.0,2256.0,3380.0,9802.0,0.0,1550.0,652.0,737.0,192.0,464.0,371.0,464.0,679.0,0.07865758739944942,0.02381390569524642,0.06891284656235014,0.07171394173625649
CA-508,Watsonville/Santa Cruz City & County CoC,2249.0,450.0,1799.0,2017,CA,Watsonville/Santa Cruz City & County,273263,38605.0,9672.0,10050,105586,3344.0,3129.0,3379.0,12812.0,0.0,2297.0,688.0,661.0,289.0,426.0,438.0,496.0,741.0,0.14127415713067631,0.03539447345597465,0.09518307351353399,0.08293841464084051
CA-509,Mendocino County CoC,1238.0,160.0,1078.0,2017,CA,Mendocino County,87497,16448.0,4304.0,6669,40851,1012.0,913.0,1196.0,4141.0,0.0,1282.0,537.0,604.0,133.0,219.0,251.0,257.0,463.0,0.18798358800873172,0.0491902579517012,0.16325181758096496,0.08299713133021704
CA-510,"Turlock, Modesto/Stanislaus County CoC",1661.0,840.0,821.0,2017,CA,"Turlock, Modesto/Stanislaus County",535684,91210.0,29240.0,9431,180755,6600.0,5361.0,6834.0,19857.0,0.0,3998.0,1463.0,922.0,183.0,554.0,624.0,696.0,965.0,0.17026829250080272,0.05458441917249722,0.05217559680230146,0.07215447913322033
CA-511,Stockton/San Joaquin County CoC,1542.0,975.0,567.0,2017,CA,Stockton/San Joaquin County,724153,121296.0,33271.0,15445,239253,8722.0,6979.0,9756.0,26855.0,0.0,4247.0,1285.0,901.0,422.0,637.0,524.0,764.0,1063.0,0.1675005143940576,0.04594471057911795,0.06455509439798038,0.07223887769573557
CA-512,Daly/San Mateo County CoC,1253.0,616.0,637.0,2017,CA,Daly/San Mateo County,763450,54981.0,20174.0,13313,275109,8393.0,7536.0,8902.0,25403.0,0.0,2860.0,1165.0,979.0,326.0,647.0,636.0,737.0,1095.0,0.07201650402776869,0.026424782238522498,0.04839172836948264,0.06579867705809156
CA-513,"Visalia/Kings, Tulare Counties CoC",853.0,354.0,499.0,2017,CA,"Visalia/Kings, Tulare Counties",608992,150737.0,25088.0,14583,192076,6695.0,5456.0,8288.0,19879.0,0.0,5861.97782322656,1182.489323419032,873.8563955250313,302.8530997034701,649.280370872245,606.0404276943907,715.1223671512449,1062.812307042029,0.24751885082234248,0.04119594346066943,0.07592307211728691,0.0662044821606852
CA-514,Fresno City & County/Madera County CoC,2016.0,487.0,1529.0,2017,CA,Fresno City & County/Madera County,1126056,275284.0,50360.0,30021,376303,13121.0,9646.0,16660.0,46207.0,0.0,5919.73521367299,1528.294474242448,1283.9540490220045,342.61640357694495,844.6158890288532,772.9482518254375,925.579278074007,1436.635305148805,0.24446741547489645,0.044722464957337824,0.07977879527933607,0.07604772764409586
CA-515,"Roseville, Rocklin/Placer County CoC",979.0,521.0,458.0,2017,CA,"Roseville, Rocklin/Placer County",473823,42334.0,13564.0,34110,213060,4617.0,3514.0,4432.0,12632.0,0.0,2243.776281183131,793.6605067659597,991.2139022431031,241.50569351466643,450.89355728375625,402.7170222376998,458.1844606705906,696.7366790976345,0.08934559951711926,0.028626723481131138,0.16009574767671078,0.05317386450214531
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",934.0,530.0,404.0,2017,CA,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",311987,53982.0,9625.0,27996,149757,3840.0,2367.0,4414.0,12145.0,179.0,2250.647018081689,640.0648404654016,980.2693507398872,314.44713387149835,433.4858705886502,281.79602552200765,454.45791884397835,752.8572241799902,0.17302644020423927,0.030850644417876386,0.18694284741280875,0.07297098917583104
CA-517,Napa City & County CoC,315.0,199.0,116.0,2017,CA,Napa City & County,141005,11285.0,4068.0,6412,55456,1930.0,1297.0,1809.0,4150.0,0.0,1027.0,449.0,448.0,208.0,306.0,234.0,292.0,438.0,0.08003262295663274,0.028850040778695792,0.11562319676860935,0.06514662600617
CA-518,Vallejo/Solano County CoC,1232.0,315.0,917.0,2017,CA,Vallejo/Solano County,434981,48623.0,18266.0,8621,155973,5689.0,4250.0,5648.0,15805.0,0.0,2627.0,988.0,713.0,196.0,510.0,423.0,463.0,742.0,0.11178189392180349,0.041992638758934296,0.055272386887474115,0.07216866943613628
CA-519,"Chico, Paradise/Butte County CoC",1195.0,450.0,745.0,2017,CA,"Chico, Paradise/Butte County",225207,44977.0,9329.0,11952,98119,3225.0,2549.0,3475.0,11331.0,0.0,2070.0,781.0,794.0,256.0,434.0,312.0,366.0,742.0,0.1997140408601864,0.041424112039146206,0.12181126998848338,0.09138259467956147
CA-520,Merced City & County CoC,454.0,156.0,298.0,2017,CA,Merced City & County,267390,60861.0,16969.0,5227,84488,3198.0,2449.0,3666.0,9169.0,0.0,2626.0,1144.0,532.0,183.0,464.0,395.0,424.0,606.0,0.22761135420172782,0.06346161038183926,0.06186677397973677,0.06912001196753806
